team,season,game_date,points,is_home,goals_for,goals_against,cum_points,games_played,elimination_date,clinch_date,trade_deadline
ARI,20212022,2022-02-08,0,FALSE,1,5,26,46,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-09,2,FALSE,5,2,28,47,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-11,0,TRUE,3,4,28,48,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-19,0,TRUE,3,5,28,49,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-20,2,TRUE,3,1,30,50,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-23,0,TRUE,2,3,30,51,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-25,2,TRUE,3,1,32,52,2022-02-11,NA,2022-03-21
ARI,20212022,2022-02-27,0,TRUE,3,5,32,53,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-03,2,TRUE,2,1,34,54,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-05,2,TRUE,8,5,36,55,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-08,2,FALSE,9,2,38,56,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-10,2,FALSE,5,4,40,57,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-12,0,FALSE,2,3,40,58,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-14,2,FALSE,5,3,42,59,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-15,2,FALSE,6,3,44,60,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-19,0,TRUE,1,4,44,61,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-20,0,FALSE,2,4,44,62,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-22,0,TRUE,2,4,44,63,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-25,0,FALSE,2,4,44,64,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-27,1,FALSE,1,2,45,65,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-28,0,FALSE,1,6,45,66,2022-02-11,NA,2022-03-21
ARI,20212022,2022-03-30,2,TRUE,5,2,47,67,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-01,0,TRUE,0,5,47,68,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-03,2,FALSE,3,2,49,69,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-04,0,FALSE,1,5,49,70,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-07,0,TRUE,1,5,49,71,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-09,0,FALSE,1,6,49,72,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-12,0,TRUE,2,6,49,73,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-14,0,FALSE,1,7,49,74,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-16,0,FALSE,1,9,49,75,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-18,0,TRUE,3,5,49,76,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-20,1,TRUE,3,4,50,77,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-22,0,TRUE,0,2,50,78,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-23,1,TRUE,4,5,51,79,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-26,2,FALSE,5,3,53,80,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-27,2,FALSE,4,3,55,81,2022-02-11,NA,2022-03-21
ARI,20212022,2022-04-29,2,TRUE,5,4,57,82,2022-02-11,NA,2022-03-21
ARI,20222023,2022-10-13,0,FALSE,2,6,0,1,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-15,0,FALSE,3,6,0,2,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-17,2,FALSE,4,2,2,3,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-20,0,FALSE,2,6,2,4,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-22,0,FALSE,2,6,2,5,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-25,2,FALSE,6,3,4,6,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-28,1,TRUE,2,3,5,7,2023-03-03,NA,2023-03-03
ARI,20222023,2022-10-30,0,TRUE,2,3,5,8,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-01,2,TRUE,3,1,7,9,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-03,0,TRUE,2,7,7,10,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-05,2,FALSE,3,2,9,11,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-08,2,FALSE,4,1,11,12,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-10,2,FALSE,2,0,13,13,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-12,0,FALSE,2,4,13,14,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-13,0,FALSE,1,4,13,15,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-17,0,FALSE,1,4,13,16,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-21,1,FALSE,3,4,14,17,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-23,2,FALSE,4,0,16,18,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-25,1,FALSE,3,4,17,19,2023-03-03,NA,2023-03-03
ARI,20222023,2022-11-27,0,FALSE,3,4,17,20,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-01,0,FALSE,3,5,17,21,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-03,1,FALSE,2,3,18,22,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-05,0,FALSE,2,3,18,23,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-07,0,FALSE,2,8,18,24,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-09,2,TRUE,4,3,20,25,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-11,2,TRUE,5,4,22,26,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-13,0,FALSE,2,3,22,27,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-16,2,TRUE,5,4,24,28,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-17,0,TRUE,2,5,24,29,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-19,1,TRUE,2,3,25,30,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-21,0,FALSE,2,5,25,31,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-23,2,TRUE,2,1,27,32,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-27,2,TRUE,6,3,29,33,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-29,2,TRUE,6,3,31,34,2023-03-03,NA,2023-03-03
ARI,20222023,2022-12-31,0,FALSE,3,5,31,35,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-03,0,FALSE,3,5,31,36,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-05,0,FALSE,2,6,31,37,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-06,0,FALSE,0,2,31,38,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-08,0,TRUE,1,4,31,39,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-10,0,TRUE,2,4,31,40,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-12,0,TRUE,3,5,31,41,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-14,0,FALSE,1,2,31,42,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-15,0,FALSE,1,2,31,43,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-17,2,TRUE,4,3,33,44,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-19,0,TRUE,0,4,33,45,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-21,0,FALSE,0,4,33,46,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-22,2,TRUE,4,1,35,47,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-24,0,TRUE,2,5,35,48,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-26,2,TRUE,5,0,37,49,2023-03-03,NA,2023-03-03
ARI,20222023,2023-01-28,1,FALSE,1,2,38,50,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-06,2,TRUE,3,2,40,51,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-10,1,FALSE,3,4,41,52,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-11,1,FALSE,5,6,42,53,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-13,2,FALSE,4,2,44,54,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-15,2,TRUE,1,0,46,55,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-18,1,FALSE,5,6,47,56,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-19,2,TRUE,3,2,49,57,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-22,0,TRUE,3,6,49,58,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-26,0,TRUE,2,6,49,59,2023-03-03,NA,2023-03-03
ARI,20222023,2023-02-28,2,TRUE,4,1,51,60,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-01,0,FALSE,2,4,51,61,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-03,0,TRUE,1,6,51,62,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-05,1,TRUE,4,5,52,63,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-07,2,TRUE,6,2,54,64,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-09,2,TRUE,4,1,56,65,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-11,1,FALSE,2,3,57,66,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-12,2,TRUE,5,4,59,67,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-14,2,TRUE,4,3,61,68,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-16,2,TRUE,3,2,63,69,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-18,2,TRUE,4,2,65,70,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-21,0,FALSE,1,2,65,71,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-22,1,FALSE,3,4,66,72,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-24,0,FALSE,1,3,66,73,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-26,1,TRUE,3,4,67,74,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-27,0,TRUE,4,5,67,75,2023-03-03,NA,2023-03-03
ARI,20222023,2023-03-31,0,TRUE,2,5,67,76,2023-03-03,NA,2023-03-03
ARI,20222023,2023-04-01,0,TRUE,2,7,67,77,2023-03-03,NA,2023-03-03
ARI,20222023,2023-04-03,0,FALSE,1,8,67,78,2023-03-03,NA,2023-03-03
ARI,20222023,2023-04-06,0,FALSE,2,4,67,79,2023-03-03,NA,2023-03-03
ARI,20222023,2023-04-08,2,TRUE,5,4,69,80,2023-03-03,NA,2023-03-03
ARI,20222023,2023-04-10,0,TRUE,1,4,69,81,2023-03-03,NA,2023-03-03
ARI,20222023,2023-04-13,1,TRUE,4,5,70,82,2023-03-03,NA,2023-03-03
ARI,20232024,2023-10-13,2,FALSE,4,3,2,1,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-16,0,FALSE,1,2,2,2,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-17,0,FALSE,0,1,2,3,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-19,2,FALSE,6,2,4,4,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-21,2,TRUE,2,1,6,5,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-24,0,FALSE,3,6,6,6,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-27,0,TRUE,4,5,6,7,2024-03-10,NA,2024-03-08
ARI,20232024,2023-10-30,2,TRUE,8,1,8,8,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-01,1,FALSE,3,4,9,9,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-02,2,TRUE,3,2,11,10,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-04,0,TRUE,3,5,11,11,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-07,2,TRUE,4,3,13,12,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-09,0,FALSE,1,2,13,13,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-11,2,FALSE,7,5,15,14,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-14,1,FALSE,3,4,16,15,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-16,2,FALSE,3,2,18,16,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-18,0,FALSE,2,5,18,17,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-20,0,TRUE,1,4,18,18,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-22,0,TRUE,5,6,18,19,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-25,2,FALSE,2,0,20,20,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-28,2,TRUE,3,1,22,21,2024-03-10,NA,2024-03-08
ARI,20232024,2023-11-30,2,TRUE,4,3,24,22,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-02,2,TRUE,4,1,26,23,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-04,2,TRUE,6,0,28,24,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-07,0,TRUE,1,4,28,25,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-09,0,FALSE,3,5,28,26,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-11,0,FALSE,2,5,28,27,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-12,0,FALSE,2,4,28,28,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-15,2,TRUE,1,0,30,29,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-16,2,TRUE,2,0,32,30,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-19,2,TRUE,4,3,34,31,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-21,2,FALSE,5,2,36,32,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-23,0,FALSE,1,4,36,33,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-27,2,TRUE,5,4,38,34,2024-03-10,NA,2024-03-08
ARI,20232024,2023-12-29,2,FALSE,2,0,40,35,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-02,0,TRUE,1,4,40,36,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-04,0,TRUE,1,5,40,37,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-07,0,TRUE,2,6,40,38,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-09,2,TRUE,4,3,42,39,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-11,0,TRUE,2,6,42,40,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-13,2,FALSE,6,0,44,41,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-16,1,FALSE,2,3,45,42,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-18,0,FALSE,1,2,45,43,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-20,2,TRUE,3,2,47,44,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-22,2,TRUE,5,2,49,45,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-24,0,FALSE,2,6,49,46,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-25,0,FALSE,3,6,49,47,2024-03-10,NA,2024-03-08
ARI,20232024,2024-01-27,0,FALSE,1,3,49,48,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-08,0,TRUE,2,3,49,49,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-10,1,FALSE,4,5,50,50,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-12,0,FALSE,3,5,50,51,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-14,0,TRUE,1,3,50,52,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-16,0,TRUE,1,5,50,53,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-18,0,FALSE,3,4,50,54,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-19,0,TRUE,3,6,50,55,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-21,0,TRUE,3,6,50,56,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-25,1,FALSE,3,4,51,57,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-27,0,FALSE,2,4,51,58,2024-03-10,NA,2024-03-08
ARI,20232024,2024-02-29,0,FALSE,2,4,51,59,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-01,2,FALSE,5,3,53,60,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-03,2,FALSE,5,2,55,61,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-05,0,TRUE,2,5,55,62,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-07,0,TRUE,2,5,55,63,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-08,2,TRUE,4,0,57,64,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-10,0,FALSE,4,7,57,65,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-12,0,FALSE,1,4,57,66,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-14,2,FALSE,4,1,59,67,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-16,2,TRUE,4,1,61,68,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-20,0,FALSE,2,5,61,69,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-22,2,TRUE,2,1,63,70,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-24,0,TRUE,2,4,63,71,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-26,2,TRUE,6,2,65,72,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-28,2,TRUE,8,4,67,73,2024-03-10,NA,2024-03-08
ARI,20232024,2024-03-30,0,TRUE,5,8,67,74,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-03,0,TRUE,1,2,67,75,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-05,2,TRUE,7,4,69,76,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-07,2,FALSE,5,2,71,77,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-09,0,FALSE,0,5,71,78,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-10,2,FALSE,4,3,73,79,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-12,2,FALSE,3,2,75,80,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-14,0,FALSE,5,6,75,81,2024-03-10,NA,2024-03-08
ARI,20232024,2024-04-17,2,TRUE,5,2,77,82,2024-03-10,NA,2024-03-08
BOS,20212022,2021-10-16,2,TRUE,3,1,2,1,NA,2022-04-08,2022-03-21
BOS,20212022,2021-10-20,0,FALSE,3,6,2,2,NA,2022-04-08,2022-03-21
BOS,20212022,2021-10-22,2,FALSE,4,1,4,3,NA,2022-04-08,2022-03-21
BOS,20212022,2021-10-24,2,TRUE,4,3,6,4,NA,2022-04-08,2022-03-21
BOS,20212022,2021-10-27,0,FALSE,1,4,6,5,NA,2022-04-08,2022-03-21
BOS,20212022,2021-10-28,0,FALSE,0,3,6,6,NA,2022-04-08,2022-03-21
BOS,20212022,2021-10-30,2,TRUE,3,2,8,7,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-04,2,TRUE,5,1,10,8,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-06,0,FALSE,2,5,10,9,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-09,2,TRUE,3,2,12,10,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-11,0,TRUE,3,5,12,11,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-13,2,FALSE,5,2,14,12,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-14,2,TRUE,5,2,16,13,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-20,2,FALSE,5,2,18,14,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-21,0,TRUE,0,4,18,15,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-24,2,FALSE,5,1,20,16,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-26,0,TRUE,2,5,20,17,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-28,2,TRUE,3,2,22,18,NA,2022-04-08,2022-03-21
BOS,20212022,2021-11-30,0,TRUE,1,2,22,19,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-02,2,FALSE,2,0,24,20,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-04,1,TRUE,2,3,25,21,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-08,1,FALSE,1,2,26,22,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-09,2,FALSE,3,2,28,23,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-11,2,FALSE,4,2,30,24,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-14,0,TRUE,1,4,30,25,NA,2022-04-08,2022-03-21
BOS,20212022,2021-12-16,0,FALSE,1,3,30,26,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-01,2,TRUE,4,3,32,27,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-02,2,FALSE,5,1,34,28,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-04,2,TRUE,5,3,36,29,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-06,0,TRUE,2,3,36,30,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-08,2,FALSE,5,2,38,31,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-10,2,FALSE,7,3,40,32,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-12,2,TRUE,5,1,42,33,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-13,2,TRUE,3,2,44,34,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-15,2,TRUE,4,3,46,35,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-18,0,TRUE,1,7,46,36,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-20,2,TRUE,4,3,48,37,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-22,2,TRUE,3,2,50,38,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-24,0,TRUE,3,5,50,39,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-26,1,FALSE,3,4,51,40,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-28,2,FALSE,2,1,53,41,NA,2022-04-08,2022-03-21
BOS,20212022,2022-01-30,0,FALSE,1,6,53,42,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-01,2,TRUE,3,2,55,43,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-08,0,TRUE,2,4,55,44,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-10,0,TRUE,0,6,55,45,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-12,2,FALSE,2,0,57,46,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-15,1,FALSE,1,2,58,47,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-17,0,FALSE,1,4,58,48,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-19,2,FALSE,3,2,60,49,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-21,2,TRUE,5,1,62,50,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-24,2,FALSE,3,2,64,51,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-26,2,FALSE,3,1,66,52,NA,2022-04-08,2022-03-21
BOS,20212022,2022-02-28,2,FALSE,7,0,68,53,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-01,0,FALSE,3,4,68,54,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-03,2,FALSE,5,2,70,55,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-05,2,FALSE,5,4,72,56,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-07,1,TRUE,2,3,73,57,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-10,2,TRUE,4,3,75,58,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-12,2,TRUE,3,2,77,59,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-15,2,FALSE,2,1,79,60,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-16,0,FALSE,2,4,79,61,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-18,2,FALSE,4,2,81,62,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-21,2,FALSE,3,2,83,63,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-24,2,TRUE,3,2,85,64,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-26,2,TRUE,6,3,87,65,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-29,0,TRUE,4,6,87,66,NA,2022-04-08,2022-03-21
BOS,20212022,2022-03-31,2,TRUE,8,1,89,67,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-02,2,TRUE,5,2,91,68,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-04,2,FALSE,3,2,93,69,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-05,0,FALSE,3,5,93,70,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-08,2,FALSE,2,1,95,71,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-10,0,FALSE,2,4,95,72,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-12,0,TRUE,2,4,95,73,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-14,0,TRUE,2,3,95,74,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-16,2,TRUE,2,1,97,75,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-19,2,FALSE,3,2,99,76,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-21,0,FALSE,0,4,99,77,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-23,2,TRUE,3,1,101,78,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-24,2,FALSE,5,3,103,79,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-26,2,TRUE,4,2,105,80,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-28,2,TRUE,5,0,107,81,NA,2022-04-08,2022-03-21
BOS,20212022,2022-04-29,0,FALSE,2,5,107,82,NA,2022-04-08,2022-03-21
BOS,20222023,2022-10-12,2,FALSE,5,2,2,1,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-15,2,TRUE,6,3,4,2,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-17,2,TRUE,5,3,6,3,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-18,0,FALSE,5,7,6,4,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-20,2,TRUE,2,1,8,5,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-22,2,TRUE,4,3,10,6,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-25,2,TRUE,3,1,12,7,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-27,2,TRUE,5,1,14,8,NA,2023-02-23,2023-03-03
BOS,20222023,2022-10-28,2,FALSE,4,0,16,9,NA,2023-02-23,2023-03-03
BOS,20222023,2022-11-01,2,FALSE,6,5,18,10,NA,2023-02-23,2023-03-03
BOS,20222023,2022-11-03,2,FALSE,5,2,20,11,NA,2023-02-23,2023-03-03
BOS,20222023,2022-11-05,0,FALSE,1,2,20,12,NA,2023-02-23,2023-03-03
BOS,20222023,2022-11-07,2,TRUE,3,1,22,13,NA,2023-02-23,2023-03-03
